slno,refno,text,en_dmt,ta_gmt
1599,vetalkatha_vetalkatha_L1599,"एषः  एव मम स्पष्टः निर्णयः"" इति।","""This is indeed my clear decision,"" thus he said.  ",
1600,vetalkatha_vetalkatha_L1600,"एतत् श्रुत्वा जयगुप्तः चक्रिणः स्कन्धे हस्तम् स्थापयित्वा अवदत् - ""वत्स! मम तृतीया पुत्री भवता सह वस्त्रक्षालनाय सज्जा अस्ति।","Hearing this, Jayagupta placed his hand on the potter's shoulder and said: ""My dear son, my third daughter is ready to go with you to wash clothes.""  ",
1601,vetalkatha_vetalkatha_L1601,"किम् भवान् ताम् परिणेतुम् अर्हेत्?"" इति।","""Are you able to marry her?""""  ",
1602,vetalkatha_vetalkatha_L1602,"वेतालः एवम् कथाम् समाप्य अवदत् - ""राजन्! चक्री प्रेयस्याः विमलायाः निमित्तम्  एव गृहम् परित्यज्य गत्वा विविधानि कष्टानि सोढवान्।","The *vetāla*, having finished the story, said: ""O king! Chakri, for the sake of his beloved Vimalā, having abandoned his home, went and endured various hardships.  ",
1603,vetalkatha_vetalkatha_L1603,सामान्या वस्त्रक्षालनवृत्तिः अपि तदर्थम् एव तेन आश्रिता आसीत्।,The common occupation of washing clothes was also undertaken by him for that very purpose.  ,
1604,vetalkatha_vetalkatha_L1604,"विमलायाः इच्छायाः अनुसारम् रत्नवाणिज्ये प्रवृत्तिम् प्रदर्श्य सुखेन जीवितुम् अशक्ष्यत् खलु सः? तथापि तेन विमला किमर्थम् निराकृता? कथम् वा सः जयगुप्तस्य पुत्र्याः परिणये मतिम् कृतवान्? मम एतेषाम् प्रश्नानाम् समाधानम् जानन् अपि यदि भवान् न वदेत् तर्हि भवतः शिरः सहस्रधा भग्नम् भवेत्"" इति।","Was he truly unable to live happily by demonstrating his inclination towards the jewel trade, according to Vimalā's desire? Even so, why was Vimalā rejected by him? And how did he resolve to marry Jayagupta's daughter? Even if you know the answers to these questions of mine, if you do not tell [me], then your head will be shattered into a thousand pieces!""  ",
1605,vetalkatha_vetalkatha_L1605,"तदा मौनेन स्थातुम् अशक्तः त्रिविक्रमः अवदत् - ""काश्चन वृत्तयः आकर्षिकाः न भवन्ति।","Then, unable to remain silent, Trivikrama said: ""Some activities are not attractive.""  ",
1606,vetalkatha_vetalkatha_L1606,यः जनः ताम् अवलम्बते तस्य प्रतिभायाः आधारेण एव तासु आदरणीयता सिद्धा भवति।,"That person who relies on her, for him, respect for her is established only by the basis of her talent.  ",
1607,vetalkatha_vetalkatha_L1607,सन्न्यासिनः बोधनस्य कारणतः चक्री वृत्तौ प्रीतिम् प्राप्तवान्।,"Because of the awakening, the renunciate obtained joy in the cycle of existence.  ",
1608,vetalkatha_vetalkatha_L1608,वस्त्रक्षालनवृत्तिः अधमा न इति प्रमाणीकर्तुम् ऐच्छत् सः।,He wanted to prove that the occupation of washing clothes is not inferior.  ,
1609,vetalkatha_vetalkatha_L1609,किन्तु एतत् अजानती विमला तस्याम् वृत्तौ अनादरवती जाता।,"But Vimalā, not knowing this, became disrespectful toward that conduct.  ",
1610,vetalkatha_vetalkatha_L1610,अतः चक्री तस्याः परिणयम् निराकृतवान्।,"Therefore, Chakri rejected her marriage.  ",
1611,vetalkatha_vetalkatha_L1611,"या वस्त्रक्षालनवृत्तिम् इष्टवती ताम् एव परिणेतुम् सज्जः जातः सः"" इति।","""He became ready to marry the very woman who desired the washerman's livelihood.""  ",
1612,vetalkatha_vetalkatha_L1612,राज्ञः मौनस्य भङ्गे समर्थः वेतालः ततः अदृश्यः भूत्वा यथापूर्वम् वृक्षस्य शाखाम् अवलम्बितवान्।,"Then, the *vetāla*, capable of breaking the king's silence, having become invisible, hung on the branch of the tree as before.  ",
1613,vetalkatha_vetalkatha_L1613,12. शिवालयः – (06/06),12. Śivālayaḥ – (06/06) Śiva's abode – (06/06)  ,
1614,vetalkatha_vetalkatha_L1614,कृते सङ्कल्पे लेशमात्रम् अपि शैथिल्यम् अनिच्छन् त्रिविक्रमः पुनः अपि वृक्षस्य समीपम् गत्वा शाखायाम् लम्बमानम् शवम् अधः अवतार्य स्कन्धे आरोप्य यथापूर्वम् श्मशानदिशि मौनेन प्रस्थितवान्।,"Trivikrama, not wanting even the slightest slackening after having made his vow (saṅkalpa), again went near the tree, brought down the corpse hanging on the branch, placed it on his shoulder, and silently set out towards the cremation ground (śmaśāna), as before.  ",
1615,vetalkatha_vetalkatha_L1615,"तदा शवान्तर्गतः वेतालः अवदत् - ""राजन्! भवता स्वस्य लक्ष्यम् ज्ञायते खलु? अथवा किम् तत् विस्मृतम्? भवान् शापग्रस्तः स्यात् इति भावयामि अहम्।","Then the Vetāla, who was inside the corpse, said: ""King! Do you know your goal? Or have you forgotten it? I think that you may be cursed.""  ",
