slno,refno,text,en_dmt,ta_gmt
1168,130-stories_44-130fp_18,युवतिः उदतरत्।,"""The young woman crossed over.  """,
1169,130-stories_44-130fp_18,"""तर्हि अन्येन वसयानेन आयातु, इह न दास्यामि""","""\""Then let him come with another cart; I will not give [it to him] here.\""  """,
1170,130-stories_44-130fp_18,कण्डकतरस्य रूक्षः आदेशः आसीत्।,"""The kaṇḍakataras had a harsh command.  """,
1171,130-stories_44-130fp_18,"""बन्धो! एवं मा क्रियताम्। मम शीघ्रातिशीघ्रं गमनम् अत्यावश्यकम्‌। मम सर्वस्वः भर्ता देहल्याम् अक्षिदन्तेन अचेतनः चिकित्सालये प्रवेशितः अस्ति। दृश्यताम् इदं तडित्पत्रम्""","""Friend! Do not act thus. My going very quickly is extremely necessary. My everything, my husband, has been admitted unconscious to the hospital in Delhi after an accident. Therefore let this telegram be seen.  """,
1172,130-stories_44-130fp_18,युवतिः निःसार्य दर्शितवती।,"""The young woman, having taken [it] out, showed [it].  """,
1173,130-stories_44-130fp_18,पुनरपि कण्डकतरः नैव अमन्यत।,"""Again, he did not think of it as a thorn.  """,
1174,130-stories_44-130fp_18,तस्य इमं व्यवहारं दृष्ट्वा वसे पूर्वतः उपविष्टायाः वृद्धायाः हृदये करुणा उत्पन्ना।,"""Seeing this behavior of his, compassion arose in the heart of the old woman Vasā, who was sitting nearby.  """,
1175,130-stories_44-130fp_18,"सा स्वकीयं त्रिकटं युवत्यै दत्त्वा कथितवती- ""पुत्रि! गृहाण इमं मे त्रिकटम्। अहम् अग्रिमवसयानेन आयास्यामि।""","""She gave her own *trikaṭa* to the young woman and said: \""Daughter! Take this *trikaṭa* of mine. I will come on the next vehicle.\""  """,
1176,130-stories_44-130fp_18,युवतितः त्रिकटस्य मूल्यम् अपि न गृहीत्वा सा साश्चर्यं सर्वेषु यात्रिषु पश्यत्सु एव त्वरिततरं वसयानतः अवतीर्णा इति।,"""Without taking even the price of the three-wheeled vehicle from the young woman, she, with astonishment, while all the travelers were watching, descended from the bus very quickly.  """,
1177,130-stories_44-130fp_21,कण्डकतरस्य युवत्या सह व्यवहारः कीदृशः आसीत्?,"""What was the nature of the interaction of Kaṇḍakatara with the young woman?  """,
1178,130-stories_44-130fp_22,वृद्धा युवत्यै किम् अददात्?,"""What did the old woman give to the young woman?  """,
1179,130-stories_44-130fp_23,तेन युवत्यां किं परिवर्तनम् आयातम्?,"""What change has come about in the young woman because of that?  """,
1180,130-stories_44-130fp_24,के सुलभाः के च दुर्लभाः सन्ति जनाः?,"""Who are the people who are easy to find, and who are the people who are difficult to find?  """,
1181,130-stories_44-130fp_25,इयं कथा किं शिक्षयति?,"""What does this story teach?  """,
1182,130-stories_65-130fp_16,निन्द्यं बाधकं च कार्यं न करणीयम्,"""A reprehensible and obstructive action should not be done.  """,
1183,130-stories_65-130fp_17,"तत् कर्म नैव कर्तव्यं, निन्दनीयं हि यद् भवेत्। यदन्यं  बाधते  तत्तु, सन्त्याज्यमेव  सर्वथा॥","""That action should never be done, which would be blameworthy. That which harms another, that indeed should be completely abandoned in every way.  """,
1184,130-stories_65-130fp_18,एकस्यां वरयात्रायां वरयात्रिषु युवकयुवतयः मदिरोन्मत्ताः वृश्चिकदृष्टाः भूताविष्टाः वानराः इव नृत्यनाम्ना शालीनतां परित्यज्य नानाप्रकारैः उच्छलन्तः कूर्दमानाः स्वकीयम् अभद्रम् अङ्गप्रदर्शनं कुर्वन्ति स्म।,"""In one wedding procession, young men and women, intoxicated with alcohol, bitten by scorpions, possessed by ghosts, like monkeys, abandoning modesty in the name of dance, were jumping and leaping about in various ways, displaying their indecent bodies.  """,
