slno,refno,text,en_dmt,ta_gmt
562,astang_hriday_1_27-2605,विपरीतगुणेच्छा च कोपस्तून्मार्गगामिता। लिङ्गानां दर्शनं स्वेषामस्वास्थ्यं रोगसम्भवः॥,"""And desire for opposite qualities, anger, and straying from the path, the appearance of signs of one's own illness, and the arising of disease.  """,
563,astang_hriday_1_27-2609,स्वस्थानस्थस्य समता विकाराऽसम्भवः शमः। चय-प्रकोप-प्रशमा वायोर्ग्रीष्मादिषु त्रिषु॥,"""Equanimity is the state of remaining in one's own place, absence of change is peace. The accumulation, aggravation, and pacification of *vāyu* [wind] occur in the three seasons beginning with summer.  """,
564,astang_hriday_1_27-2613,"वर्षादिषु तु पित्तस्य, श्लेष्मणः शिशिरादिषु। चीयते लघुरूक्षाभिरोषधीभिः समीरणः॥","""But in the rainy season etc., pitta [accumulates], and in the cold season etc., phlegm [accumulates]. Vāta [accumulates] from light and dry herbs.  """,
565,astang_hriday_1_27-2617,तद्विधस्तद्विधे देहे कालस्यौष्ण्येन्न कुप्यति। अद्भिरम्लविपाकाभिरोषधीभिश्च तादृशम्॥ पित्तं याति चयं कोपं न तु कालस्य शैत्यतः। चीयते स्निग्धशीताभिरुदकौषधिभिः कफः॥ तुल्येऽपि काले देहे च स्कन्नत्वान्न प्रकुप्यति। इति कालस्वभावोऽयम् आहारादिवशात्पुनः॥,"""When the body is of that nature, the heat of time does not aggravate [the *pitta*]. But *pitta* is increased by sour and pungent liquids and herbs.  *Pitta* undergoes accumulation and aggravation, but not due to the coldness of time. *Kapha* is accumulated by oily, cold liquids and herbs.  Even when the time is the same, it does not become aggravated in the body due to coagulation. Thus, this is the nature of time, but again, due to the influence of diet and so forth...  """,
566,astang_hriday_1_27-2625,चयादीन् यान्ति सद्योऽपि दोषाः कालेऽपि वा न तु। व्याप्नोति सहसा देहमापादतलमस्तकम्॥,"""Defects such as *caya* arise quickly or in time, but not so. It quickly pervades the body from the soles of the feet to the crown of the head.  """,
567,astang_hriday_1_27-2629,निवर्तते तु कुपितो मलोऽल्पाल्पं जलौघवत्। नानारूपैरसङ्ख्येयैर्विकारैः कुपिता मलाः॥,"""However, the aggravated *mala* (waste product) subsides little by little, like a stream of water. The aggravated *malas* (waste products), with countless transformations of various kinds,  """,
568,astang_hriday_1_27-2633,तापयन्ति तनुं तस्मात्तद्धेत्वाकृतिसाधनम्। शक्यं नैकैकशो वक्तुमतः सामान्यमुच्यते॥,"""Because they heat the body, that [fire] is the means for the form that is the cause of that [heating]. It is not possible to state each one individually; therefore, a general statement is made. (शक्यं नैकैक-शो वक्तुम् अतः सामान्यम् उच्यते)  """,
569,astang_hriday_1_27-2637,दोषा एव हि सर्वेषां रोगाणामेककारणम्। यथा पक्षी परिपतन् सर्वतः सर्वमप्यहः॥ छायामत्येति नात्मीयां यथा वा कृत्स्नमप्यदः। विकारजातं विविधं त्रीन् गुणान्नातिवर्तते॥ तथा स्वधातुवैषम्य-निमित्तमपि सर्वदा। विकारजातं त्रीन्दोषान् तेषां कोपे तु कारणम्॥,"""Indeed, the doṣas alone are the single cause of all diseases.  Just as a bird flying around everywhere for the entire day,  Goes beyond its own shadow, or as all of this [world does].  The various kinds of manifested effects do not transcend the three *guṇas*.  Similarly, always, the cause of all manifested effects is the disturbance of one's own *dhātu*s. The cause of their aggravation is the three *doṣas*.  """,
570,astang_hriday_1_27-2645,अर्थैरसात्म्यैः संयोगः कालः कर्म च दुष्कृतम्। हीनातिमिथ्यायोगेन भिद्यते तत्पुनस्रिधा॥,"""The connection with objects that are unwholesome, time, and bad actions, when connected deficiently, excessively, or wrongly, that is again divided threefold.  """,
571,astang_hriday_1_27-2649,"हीनोऽर्थेनेन्द्रयस्याल्पः संयोगः स्वेन नैव वा। अतियोगोऽतिसंसर्गः, सूक्ष्मभासुरभैरवम्॥ अत्यासन्नातिदूरस्थं विप्रियं विकृतादि च। यदक्ष्णा वीक्ष्चते रूपं मिथ्यायोगः स दारुणः॥ एवमत्युच्चपूत्यादीनिन्दियार्थान् यथायथम्। विद्यात् 	कालस्तु शीतोष्ण-वर्षाभेदात् त्रिधा मतः॥","""Deficient contact of the sense faculty with its own object is slight or even nonexistent.  Excessive contact is excessive association, [such as] subtle, radiant, and terrible [objects].  That form which is seen by the eye, being very near, very far, unpleasant, deformed, etc., is false contact, and it is terrible.  Likewise, one should understand the objects of the senses, such as very high, foul-smelling, etc., as appropriate.  Time, however, is considered threefold, due to the distinctions of cold, heat, and rain.  """,
